Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Data analyst,,Analytical and problem-solving skills,Communication skills,Data management,"Data modelling, data cleansing, and data enrichment skills",Data visualisation,Logical and creative thinking skills,Project management skills,Proven IT and mathematical skills,"Quality assurance, validation and data linkage abilities",Statistical methods and data analysis skills,,,,,,,"A data analyst collects, organises and studies data to provide business insight. In this role, you will:

• apply tools and techniques for data analysis and data visualisation (including the use of business information tools)
• identify, collect and migrate data to and from a range of systems
• manage, clean, abstract and aggregate data alongside a range of analytical studies on that data
,,Problem analyst,Awareness,Working,Awareness,Working,Working,Awareness,Working,Working,Working,Working,Awareness,Awareness,Working,,,,"At this level, you will be responsible for maintaining software systems once they are up and running and, where necessary, support the problem manager in coordinating the resolution of any problems.",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Problem manager,Awareness,Working,Working,Practitioner,Practitioner,Working,Practitioner,Practitioner,Practitioner,Practitioner,Awareness,Working,Working,,,,"A problem manager picks up feeds from numerous sources, such as the service desk, with the aim of putting in place continual improvements to stop incidents such as regular service outages recurring. At this level, you will:

• resolve emerging and recurring problems and perform root cause analysis to minimise the adverse impact of incidents caused by errors within the IT infrastructure
• work closely with major incident managers
• deal with problems and root cause analysis",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service desk manager,,Asset and configuration management,Continual service improvement,Customer service management,Ownership and initiative,Problem management,Service focus,Service Management Framework knowledge,Service reporting,Technical understanding,User focus,,,,,,,"A service desk manager is responsible for managing the first- and second-line technical support for all departmental IT applications and services across sites, including end-user computing. This includes multi-function devices and specialised IT equipment.

In this role, you will also be responsible for ensuring support for existing and emerging information and communications technology (ICT) services, including providing technical advice to project teams.",,,,,,,,
,,Service desk analyst,Awareness,Awareness,Working,Working,Awareness,Working,Awareness,Awareness,,,,,,,,,"A service desk analyst interacts with customers. At this level, you will perform tasks such as taking calls from customers and trying to resolve their queries, while knowing when to escalate issues to your manager.",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Service desk manager,Awareness,Working,Expert,Practitioner,Working,Working,Working,Practitioner,Working,Practitioner,,,,,,,"A service desk manager identifies emerging issues and is a knowledge expert.

They are responsible for the resourcing and development of the team, including the preparation and coordination of service transition activities.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Senior service desk analyst,Awareness,Working,Practitioner,Working,Awareness,Working,Awareness,Working,Awareness,Working,,,,,,,"A senior service desk analyst monitors inbound calls, supports operators in service resolution and intervenes in difficult calls. At this level, you will be expected to:

• own and update the script for service desk analysts
• manage availability, coach and develop one or more service desk analysts",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Head of service desk,Awareness,Practitioner,Expert,Practitioner,Practitioner,Practitioner,Working,Expert,Working,Expert,,,,,,,"A head of service desk is responsible for managing a team who provides first- and second-line technical support. At this level, you will:

• be responsible for ensuring support of existing and emerging information and communications technology (ICT) services, including providing technical advice to project teams
• make sure that the support team undertakes development to make sure they can advise on future projects and current issues
• manage and monitor service desk service level agreements (SLAs) and performance",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service transition manager,,Asset and configuration management,Availability and capacity management,Change management,Community collaboration,Continual service improvement,Continuity management,Incident management,Ownership and initiative,Problem management,Service focus,Service Management Framework knowledge,Technical understanding,User focus,,,,"IT service transition managers provide overall planning for service transitions and coordinate the required resources. In this role, you will be expected to control the product life cycle of all changes, enabling beneficial changes to be made with minimum disruption to IT services.",,,,,,,,
,,Service acceptance analyst,Awareness,Awareness,Awareness,Awareness,Working,Awareness,Awareness,Awareness,Awareness,Working,Awareness,Awareness,Working,,,,"A service acceptance analyst coordinates across IT operations and manages the acceptance criteria for any changes within the area. At this level, you will validate changes against the acceptance criteria, gathering evidence and creating materials as necessary.",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Service readiness analyst,Awareness,Working,Working,Working,Working,Awareness,Awareness,Working,Awareness,Working,Awareness,Awareness,Working,,,,"A service readiness analyst tests the products and is accountable for application acceptance and checking whether security criteria have been met. At this level, you will flag any potential risks and escalate these to the service transition manager.",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Service transition manager,Working,Working,Working,Working,Working,Awareness,Working,Working,Working,Practitioner,Working,Working,Working,,,,"A service transition manager accepts products, determines whether they are fit for purpose and assesses readiness against agreed service acceptance criteria. At this level, you will:

• make recommendations on go-live, early-life support and service acceptance
• be responsible for ensuring that the acceptance criteria is understood by the wider IT operations",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead service transition manager,Working,Practitioner,Practitioner,Practitioner,Working,Awareness,Working,Practitioner,Working,Working,Working,Practitioner,,,,,"A lead service transition manager is responsible for the planning and coordination of resources to make sure that services are effectively transitioned into service operation.

At this level, you will be solely responsible for the coordination activities across projects, suppliers and service teams.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product and delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Business analyst,,Agile working,Business analysis,Business improvement process,Business modelling,Business process testing,Digital perspective,Enterprise and business architecture,Innovation,Methods and tools,Requirements definition and management,Stakeholder relationship management,Testing (business analysis),User focus,,,,Business analysts understand and analyse user and business needs.,,,,,,,,
,,Junior business analyst,Working,Awareness,Working,Awareness,Awareness,Working,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,,,,"A junior business analyst receives direction from more senior BAs (task-based delivery) but is responsible for the output. At this level, you will have a limited toolset and will work with others or under supervision. You will support stakeholder relationship management.",,2,,AUTY(2),INFL(2),COMP(3),KNGE(2),BUSS(3)
,,Business analyst,Practitioner,Working,Practitioner,Working,Working,Practitioner,Working,Working,Working,Working,Working,Working,Working,,,,"A business analyst leads small-to-medium-sized projects and supports larger and more complex projects. At this level, you will be expected to:

• manage stakeholder relationships
• work independently
• have a good understanding of your own work area
• advance the BA community through the sharing of best practice and mentoring others",,3,,AUTY(3),INFL(3),COMP(3),KNGE(4),BUSS(4)
,,Senior business analyst,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,"A senior business analyst has a good understanding of strategic arenas and leads large and complex projects.

At this level, you will:

• have functional and / or people management responsibilities
• mentor others
• develop best practice
• own stakeholder relationships
• manage communities-of-practice activities (internally and across government)",,4,,AUTY(4),INFL(4),COMP(5),KNGE(5),BUSS(4)
,,Principal business analyst,Expert,Expert,Expert,Expert,Expert,Expert,Practitioner,Practitioner,Expert,Expert,Expert,Practitioner,Expert,,,,"A principal business analyst has a good understanding of the enterprise arena and works on multiple, highly complex projects. At this level, you will:

• be a leader in the BA community (across government and externally)
• have functional management, or people management accountabilities, or a combination of both
• proactively share knowledge and will be seen as a go-to person in their field while also mentoring others and owning the main stakeholder relationships

This has 2 roles: a management role and a specialist role.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Delivery manager,,Agile and Lean practices,Commercial management,Communication skills,Financial management,Life-cycle perspective,Maintaining delivery momentum,Making the process work,Planning,Team dynamics and collaboration,,,,,,,,A delivery manager is accountable for the delivery of products and services.,,,,,,,,
,,Associate delivery manager,Working,Working,Working,Awareness,Awareness,Working,Working,Awareness,Awareness,,,,,,,,"As an associate delivery manager, you will work on a small or mature agile team and learn on the job. At this level, you may work alongside a delivery manager on a larger team, shadowing and providing support, or working to deliver an element themselves under guidance and mentorship.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Delivery manager,Practitioner,Working,Practitioner,Working,Working,Practitioner,Expert,Practitioner,Working,,,,,,,,"A delivery manager is accountable for the performance of the team. In this role, you will:

• build and maintain teams, ensuring they are motivated, collaborating and working well
• identify obstacles and help the team to overcome them
• focus the team on what is most important to the delivery of products and services
• encourage and facilitate continuous improvement of the delivery team
• coach and mentor both team members and others to apply the most appropriate agile and lean tools and techniques

The complexity or breadth of products or teams will vary in this role, depending on the context.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Senior delivery manager,Expert,Practitioner,Expert,Practitioner,Practitioner,Expert,Expert,Expert,Practitioner,,,,,,,,"A senior delivery manager is accountable for the effective delivery of complex, high-risk products and services. The role is similar to a delivery manager role, but senior delivery managers have more experience across a range of products and services, throughout the entire product life cycle, and have greater responsibility and accountability as the main point of escalation.

At this level, you will be expected to:

• have strong communication skills and engage senior stakeholders
• coach and mentor delivery managers",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,Head of (agile) delivery management,Expert,Expert,Expert,Practitioner,Expert,Expert,Expert,Expert,Expert,,,,,,,,"The head of delivery management is an experienced practitioner who exemplifies what good looks like across the delivery roles.

As a head of delivery management you will:

• represent and champion the role within your department, across government and in industry
• lead the community of practice for this role and build capability and excellence (in an agile, lean practice)
• be responsible for the recruitment of the right people to the right teams
• support professional development and continuous improvement of their community
• work with other heads of roles to promote effective cross-functional delivery
• be a skilled team leader who is able to confidently communicate the value of the role to digital and non-digital stakeholders
• be credible and influential across departments",,7,,AUTY(7),INFL(6),COMP(6),KNGE(6),BUSS(7)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Product manager,,Agile working,DDaT perspective,Experience of working within constraints,Financial ownership,Life-cycle perspective,Operational management,Problem ownership,Product ownership,Strategic ownership,User focus,,,,,,,"A product manager is responsible for the quality of their products. In this role, you will be expected to use your knowledge of user needs and business goals to frame problems and set priorities for your delivery teams.",,,,,,,,
,,Associate product manager,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Working,Awareness,Working,Working,,,,,,,"Associate product managers manage subsets of features or components of a product in either its prototype state or once it is live and being incrementally improved. This can be an entry-level role for civil servants who may be looking to progress to product manager or those on emerging talent schemes.

At this level, because you will be learning basic product management techniques, you will report to a more senior product manager.",,3,,AUTY(2),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Product manager,Practitioner,Working,Working,Practitioner,Working,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A product manager defines, owns and solve problems. At this level, you:

• will manage a product through discovery, alpha, beta and live states
• will support lead and senior product managers
• may line manage associate product managers and support their professional development
• will be developing expert skills in and knowledge of product management techniques
• may be involved in recruitment

This can be an ‘entry-level’ role for new product managers who have been working in other digital roles or civil servants with sufficient experience across other competencies.",,4,,AUTY(3),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Senior product manager,Expert,Practitioner,Practitioner,Practitioner,Expert,Expert,Expert,Expert,Practitioner,Expert,,,,,,,"Senior product managers manage multiple products or a single product that is especially complex, high-risk or sensitive. At this level, you:

• will line-manage associate product managers and product managers
• have expert product management skills.
• may be involved in elements of programme management activity
• will be involved in hiring associates, product managers and contractors",,5,,AUTY(4),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Lead product manager,Expert,Expert,Expert,Practitioner,Practitioner,Expert,Expert,Expert,Expert,Expert,,,,,,,"A lead product manager is the lead for the product team in their programme or service. At this level, you will:

• be as interested in managing people as managing products
• work closely with the head of product (where they exist as a separate role) to provide leadership and direction to all products in a programme or a local product community
• maintain the high-level roadmap.
• be involved in a range of programme management activities in support of the service owner or programme lead
• be involved in hiring associate product managers, product managers, senior product managers and contractors
• provide leadership in their programmes and across the local community",,6,,AUTY(5),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,Head of product,Expert,Expert,Expert,Practitioner,Expert,Expert,Expert,Expert,Expert,Expert,,,,,,,"A head of product management provides support to all product managers in the organisation. At this level, you will:

• have expert product management skills
• be required to coach others to increase professionalism
• work with other communities and organisation management to represent community interests
• oversee every member of the community, their role, their assignments, development, pay and performance
ª manage hiring, development, moves and exits from the community, covering civil servants and contractors
• line-manage senior and lead product mangers",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Programme delivery manager,,Agile and Lean practices,Commercial management,Communication skills,Community collaboration,Financial management,Life-cycle perspective,Maintaining delivery momentum,Making a process work,Planning,,,,,,,,A programme delivery manager is accountable for the delivery of complex products and services that are being delivered by multiple teams or have high technical or political risk.,,,,,,,,
,,Programme delivery manager,Expert,Expert,Expert,Expert,Expert,Expert,Expert,Expert,Expert,,,,,,,,"A programme delivery manager is accountable for the delivery of complex products and services that are delivered by multiple teams or have high technical or political risk. In this role, you will:

• manage dependencies of varying complexity, potentially planning and feeding into larger programmes and portfolios
• remove blockers and manage risks, commercials, budgets and people
• balance objectives and can redeploy people and resources as priorities change
• have an indepth knowledge of Agile and other methodologies
• be responsible for understanding, managing and communicating to complex stakeholder groups, balancing priorities
• be the initial escalation point for the programme and must have an awareness of the bigger picture

Programme delivery managers support the programme director by overseeing the delivery of their vision for the programme. They support and coach delivery managers.",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service owner,,Agile working,Financial ownership,Life-cycle perspective,Operational management,Problem ownership,Product ownership,Strategic ownership,User focus,,,,,,,,,"A service owner is accountable for the quality of their service. In this role, you will be expected to adopt a portfolio view, managing end-to-end services that include multiple products and channels.",,,,,,,,
,,Service owner,Expert,Expert,Practitioner,Expert,Expert,Working,Expert,Expert,,,,,,,,,"A service owner is accountable for the quality of their service. They adopt a portfolio view, managing end-to-end services, which include multiple products and channels. You will be expected to operate at scale and provide the connection between multidisciplinary business areas and stakeholders.

At this level, you will:

• make sure the necessary business processes are followed
• participate in the governance of the service, including acting as a point of escalation for the delivery teams
• own the budget and allocate funding to areas of the service based on your decisions about priorities
• communicate the benefits and performance of your service
• ultimately be responsible for the successful operation and continuous improvement of the service",,5,,AUTY(5),INFL(5),COMP(6),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quality assurance testing (QAT),,,,,,,,,,,,,,,,,,,,,,,,,,,
,Quality Assurance Testing (QAT) analyst,,Functional testing,Non-functional testing,Technical breadth,Test analysis,,,,,,,,,,,,,A QAT analyst designs and executes test plans and carries out exploratory testing as part of a broader risk-based approach.,,,,,,,,
,,QAT analyst,Working,Awareness,Awareness,Working,,,,,,,,,,,,,"A QAT analyst will undertake and execute appropriate test design and perform exploratory testing. At this level, you will:

• collaborate with delivery teams and determine the testability of functional and non-functional requirements
• have domain and business knowledge
• take a business and operational view when analysing the system under test",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Tester (QAT),Awareness,Awareness,Awareness,Awareness,,,,,,,,,,,,,"Testers work closely with test engineers and QAT analysts to learn the activities and techniques required to establish the basis of testing. At this level, you will:

• have domain and business knowledge
• develop test scripts under supervision
• identify and manage defects",,1,,AUTY(1),INFL(1),COMP(2),KNGE(2),BUSS(1)
,,Senior QAT analyst,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,,,,,,,"Senior QAT analysts have similar responsibilities to a QAT analyst but at a more complex level and on a greater scale. At this level, you will:

• take a business and an operational view to finding solutions to complex problems
• provide test coverage support for test engineers and software developers
• come up with functional and non-functional testing procedures and requirements",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead QAT analyst,Expert,Working,Practitioner,Expert,,,,,,,,,,,,,"A lead QAT analyst sets the strategy for test analysis, establishing standards and methods. They are accountable and responsible for activities at high risk. At this level, you will:

• take both a business and an operational view
• have management responsibilities - coaching and mentoring staff
• lead the delivery practice, focusing on complex problem-solving and influencing senior team members
• be a specialist in an area of testing and influence the QAT industry
• have expert technical understanding and provide advice to project teams",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test engineer,,Functional testing,Non-functional testing,Technical breadth,Test analysis,,,,,,,,,,,,,"A test engineer undertakes test planning activity including discovery capture, test definition and the estimation of test effort as part of a broader risk-based approach.",,,,,,,,
,,Tester (test engineer),Awareness,Awareness,Awareness,Awareness,,,,,,,,,,,,,"A tester (test engineer) works closely with test engineers and QAT analysts to learn the activities and techniques required to establish the basis of testing. At this level, you will:

• have domain and business knowledge
• develop test scripts under supervision
• raise awareness of and manage defects",,1,,AUTY(1),INFL(1),COMP(2),KNGE(2),BUSS(1)
,,Test engineer,Working,Working,Working,Working,,,,,,,,,,,,,"A test engineer is responsible for writing, debugging and refactoring test code. At this level, you will:

• work closely with software developers to reach a common understanding of the code base and test coverage at unit level
• collaborate with analysts to make sure the required business scenarios are covered in the acceptance test scripts
• test engineers work on both functional and non-functional areas of an application
• coach and mentor testers",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior test engineer,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,,,,,,,"A senior test engineer has similar responsibilities to a test engineer but at a more complex level and on a greater scale. At this level you will:

• identify and raise awareness of risks arising from the automation test results
• identify new and implement existing test frameworks to improve confidence in testing
• be proficient in a range of coding languages (you may be an expert in only one)
• mentor and advise other team members in testing practices",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead test engineer,Expert,Expert,Expert,Practitioner,,,,,,,,,,,,,"A lead test engineer writes new automation test frameworks based on project requirements. At this level, you will:

• promote the use of open source tools
• be proficient in multiple test scripting languages
• have a presence in external test communities and regularly share learning
• work closely with leads across the digital, data and technology profession to champion quality
• guide test team members to design test strategies - this may involve more complex and larger scale delivery
• manage communications between projects to control integration and dependencies",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Test manager,,Functional testing,Non-functional testing,Technical breadth,Test analysis,,,,,,,,,,,,,A test manager takes ownership of the quality assurance and testing (QAT) strategy as part of a broader risk-based approach.,,,,,,,,
,,Test manager,Practitioner,Awareness,Practitioner,Practitioner,,,,,,,,,,,,,"A test manager takes ownership for delivery, creates the strategy and leads its implementation.

Test managers:

• are responsible for test improvement and optimisation
• may promote and advocate test capabilities internally and outside the government
• take responsibility for talent, succession planning and supplier management
• make important decisions relating to test within the context of the delivery environment",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Head of test,Practitioner,Awareness,Practitioner,Practitioner,,,,,,,,,,,,,"A head of test takes ownership for establishing policy for the test team and setting the testing strategy. At this level, you: will own continuous improvement, research new technology and new techniques to implement change will make important decisions will build the QAT community and provide organisational leadership may advocate test capabilities both internally and outside of government make sure that teams have the right capabilities",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Technical,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Data architect,,Communication skills (data),Data analysis and synthesis,Data communication,Data governance,Data innovation,Data modelling,Data standards,Metadata management,Problem resolution (data),Strategic thinking (data architecture),Turning business problems into data design,,,,,,"A data architect sets the vision for the organisation’s use of data, through data design, to meet business needs.",,,,,,,,
,,Data architect,Working,Working,Awareness,Working,Awareness,Working,Working,Working,Working,Awareness,Working,,,,,,"A data architect designs and builds data models to fulfil the strategic data needs of the business as defined by chief data architects. At this level, you will:

• undertake design, support and provide guidance for the upgrade, management, de-commission and archive of data in compliance with data policy
• provide input into data dictionaries",,4,,AUTY(4),INFL(3),COMP(4),KNGE(3),BUSS(4)
,,Senior data architect,Practitioner,Working,Working,Practitioner,Working,Practitioner,Practitioner,Practitioner,Practitioner,Working,Practitioner,,,,,,"A senior data architect delivers the vision for the organisation as set by the chief data architect. At this level, you will:

• design data models and metadata systems and help chief data architects to interpret business needs
• provide oversight and advice to other data architects who are undertaking the design of data models and support the management of data dictionaries
• make sure that your teams are working to the standards set for the organisation by the chief data architect
• work with technical architects to make sure that an organisation’s systems are designed in accordance with the appropriate data architecture",,5,,AUTY(5),INFL(4),COMP(5),KNGE(4),BUSS(5)
,,Chief data architect,Expert,Working,Practitioner,Expert,Practitioner,Expert,Expert,Expert,Expert,Expert,Expert,,,,,,"A chief data architect sets the vision for the organisation’s use of data as directed by the appropriate governance body. At this level, you will:

• oversee the design of multiple data models and have a broad understanding of how each model fulfils the needs of the business
• be accountable for the definition of the organisation’s data strategy
• champion data architecture across government, and set the standards and ways of working for the data architecture community
• provide advice to project teams and oversee the management of the full data product life cycle
• have responsibility for making sure that organisations systems are designed in accordance with the data architecture",,6,,AUTY(6),INFL(5),COMP(6),KNGE(5),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Development operations (DevOps) engineer,,Availability and capacity management,Development process optimisation,Information security,Modern standards approach,Programming and build (software engineering),Prototyping,Service support,Systems design,Systems integration,User focus,,,,,,,"Commonly referred to as ‘DevOp engineers’, development operations engineers support the development and operation of software through tools, environments and practices.

In this role, you will be responsible for underpinning good development processes including managing tools and testing environments, central code control, maintaining development standards and writing software that automates systems.",,,,,,,,
,,Apprentice DevOps engineer,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,,,,,,,,,,,"An apprentice DevOps engineer attends certified training and develops skills on the job. At this level, you will:

• spend a significant proportion of your time shadowing others
• be involved in implementation but not planning
• build on your own knowledge",,1,,AUTY(1),INFL(1),COMP(1),KNGE(1),BUSS(1)
,,Junior DevOps engineer,Awareness,Working,Working,Working,Working,Working,Awareness,Awareness,Awareness,,,,,,,,"A junior DevOps engineer learns on the job by building software components. At this level, you will:

• assist in the building of a complex story
• work under supervision
• be involved in implementation but not planning",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,DevOps engineer,Working,Awareness,Practitioner,Working,Practitioner,Practitioner,Practitioner,Working,Working,Working,,,,,,,"A DevOps engineer delivers automated software components that form part of a development operations toolchain. At this level, you will:

• transform technical requirements into DevOps processes
• build complex stories without additional support
• manage live test environments
• identify and resolve issues preventing delivery",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior DevOps engineer - management,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A senior DevOps engineer delivers and integrates software to form a complete DevOps toolchain. They are responsible for planning and designing large groups of stories.

At this level, you will:

• transform technical requirements into an effective DevOps toolchain to enable product delivery
• provide coaching and mentoring to more junior colleagues
• make sure deployment strategies for products are repeatable, scalable and highly available
• have deep technical knowledge, providing support to delivery teams and solving complex problems

There are 2 different roles for this - a management role and a technical role.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Senior DevOps engineer,Working,Working,Practitioner,Practitioner,Practitioner,Practitioner,Expert,Practitioner,Practitioner,Practitioner,,,,,,,"A senior DevOps engineer delivers and integrates software to form a complete DevOps toolchain. They are responsible for planning and designing large groups of stories.

At this level, you will:

• transform technical requirements into an effective DevOps toolchain to enable product delivery
• provide coaching and mentoring to more junior colleagues
• make sure deployment strategies for products are repeatable, scalable and highly available
• have deep technical knowledge, providing support to delivery teams and solving complex problems

There are 2 different roles for this - a management role and a technical role.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead DevOps engineer - management,Working,Working,Practitioner,Expert,Practitioner,Practitioner,Expert,Practitioner,Expert,Practitioner,,,,,,,"A lead DevOps engineer leads one or a small number of related project teams and contributes to the development of the strategic direction. At this level, you will:

• act as a technical product owner, developing medium-to-long term strategies for product lines
• provide technical leadership and guidance through coaching and mentoring
• lead the sharing of knowledge and good practice

There are 2 roles here: a management role and a technical role.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Lead DevOps engineer,Practitioner,Practitioner,Practitioner,Expert,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A lead DevOps engineer leads one or a small number of related project teams and contributes to the development of the strategic direction. At this level, you will:

• act as a technical product owner, developing medium-to-long term strategies for product lines
• provide technical leadership and guidance through coaching and mentoring
• lead the sharing of knowledge and good practice

There are 2 roles here: a management role and a technical role.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
,,Principal DevOps engineer - management,Practitioner,Practitioner,Expert,Expert,Practitioner,Expert,Expert,Practitioner,Expert,Practitioner,,,,,,,"A principal DevOps engineer leads and plans development across large or multiple teams, defining the strategic vision for delivery. At this level, you will:

• identify, test and champion the adoption of emerging technologies
• ensure that security, stability and capacity are embedded in the development and deployment of services
• develop a team’s capability by rewarding high performers
• shape career paths and recruit the right talent
• identify skills gaps and important dependencies within technical teams

There are 2 roles here: a technical role and a management role.",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,Principal DevOps engineer,Expert,Expert,Expert,Expert,Practitioner,Expert,Practitioner,Practitioner,Practitioner,Practitioner,,,,,,,"A principal DevOps engineer leads and plans development across large or multiple teams, defining the strategic vision for delivery. At this level, you will:

• identify, test and champion the adoption of emerging technologies
• ensure that security, stability and capacity are embedded in the development and deployment of services
• develop a team’s capability by rewarding high performers
• shape career paths and recruit the right talent
• identify skills gaps and important dependencies within technical teams

There are 2 roles here: a technical role and a management role.",,6,,AUTY(6),INFL(6),COMP(6),KNGE(6),BUSS(6)
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Infrastructure engineer,,Coding & scripting,IT infrastructure,Information security,Modern standards approach,Ownership and initiative,Problem solving,Service focus,Systems design,Systems integration,Technical understanding (Infrastructure engineer),Testing,Troubleshooting and problem resolution,,,,,"An infrastructure engineer designs, builds, manages and supports the infrastructure services that underpin all internal user services and services to the public.",,,,,,,,
,,Associate infrastructure engineer,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,Awareness,,,,,,,,"As a trainee, you will work in an established team and support infrastructure engineers in their daily work, under their direction.",,2,,AUTY(2),INFL(2),COMP(2),KNGE(2),BUSS(2)
,,Infrastructure engineer,Awareness,Working,Awareness,Working,Working,Awareness,Working,Working,Working,Working,Awareness,Working,,,,,"Working in a team of infrastructure specialists and engineers, an infrastructure engineer supports and maintains infrastructure solutions and services as directed and according to departmental policy. At this level, you will: - make sure services are delivered and used as required - work with and support third parties to provide infrastructure services",,3,,AUTY(3),INFL(3),COMP(3),KNGE(3),BUSS(3)
,,Senior infrastructure engineer,Awareness,Practitioner,Working,Practitioner,Working,Working,Working,Practitioner,Practitioner,Practitioner,Working,Practitioner,,,,,"Working in a team of infrastructure specialists and engineers, a senior infrastructure engineer builds, administers, supports and maintains solutions as directed and according to departmental policy. At this level, you will:

• ensure services are integrated, delivered and operated as required
• work with and support third parties in providing infrastructure services
• work with technical architects to translate architectural designs into operations
• provide input into overall management - workforce, budget, technology roadmaps, projects and tasks

If you take a managerial path, you will also lead and direct infrastructure specialist teams in building, managing, supporting and maintaining solutions according to departmental policy.",,4,,AUTY(4),INFL(4),COMP(4),KNGE(4),BUSS(4)
,,Lead infrastructure engineer,Working,Expert,Practitioner,Expert,Practitioner,Working,Working,Practitioner,Expert,Expert,Practitioner,Expert,,,,,"A lead infrastructure engineer manages third party provision of infrastructure services and the provision of expertise to develop architectural solutions for infrastructure services throughout the service product life cycle. In this role, you will:

• oversee programmes and projects
• work with technical architects to translate the architectural designs into operations and support technical architects in operationalising the designs

If you are taking a managerial path, you will lead and direct infrastructure specialists teams in building, managing, supporting and maintaining solutions according to departmental policy.",,5,,AUTY(5),INFL(5),COMP(5),KNGE(5),BUSS(5)
